date,code,action,price,shares,amount,commission,tax,order_id,signal_date
2023-04-06,000030.SZ,buy,8.7311224,1400,12223.57136,5.0,0.0,O000590,2023-04-05
2023-04-06,000031.SZ,buy,10.745034299999999,1200,12894.041159999999,5.0,0.0,O000591,2023-04-05
2023-04-06,000033.SZ,buy,12.999386399999999,900,11699.44776,5.0,0.0,O000592,2023-04-05
2023-04-06,000038.SZ,buy,13.572158599999998,900,12214.942739999999,5.0,0.0,O000593,2023-04-05
2023-04-06,000045.SZ,buy,12.278966699999998,1000,12278.966699999997,5.0,0.0,O000594,2023-04-05
2023-04-07,000047.SZ,sell,11.285503199999999,5400,60941.71728,15.23542932,60.94171728,O000595,2023-04-06
2023-04-07,000009.SZ,buy,10.644133499999999,100,1064.4133499999998,5.0,0.0,O000596,2023-04-06
2023-04-07,000014.SZ,buy,11.641730099999998,100,1164.1730099999997,5.0,0.0,O000597,2023-04-06
2023-04-07,000026.SZ,buy,10.4048945,100,1040.48945,5.0,0.0,O000598,2023-04-06
2023-04-07,000028.SZ,buy,9.199990799999998,100,919.9990799999998,5.0,0.0,O000599,2023-04-06
2023-04-07,000030.SZ,buy,8.9108019,100,891.0801899999999,5.0,0.0,O000600,2023-04-06
2023-04-07,000034.SZ,buy,9.6765669,100,967.6566899999999,5.0,0.0,O000601,2023-04-06
2023-04-10,000015.SZ,sell,9.497493,4900,46537.7157,11.634428925,46.5377157,O000602,2023-04-07
2023-04-10,000050.SZ,sell,9.4921983,3000,28476.5949,7.1191487250000005,28.476594900000002,O000603,2023-04-07
2023-04-10,000007.SZ,buy,10.0455355,600,6027.3213,5.0,0.0,O000604,2023-04-07
2023-04-10,000009.SZ,buy,10.7950843,500,5397.542149999999,5.0,0.0,O000605,2023-04-07
2023-04-10,000014.SZ,buy,11.5829714,500,5791.4857,5.0,0.0,O000606,2023-04-07
2023-04-10,000025.SZ,buy,12.429517099999998,500,6214.758549999999,5.0,0.0,O000607,2023-04-07
2023-04-10,000026.SZ,buy,10.583072499999998,600,6349.843499999999,5.0,0.0,O000608,2023-04-07
2023-04-10,000033.SZ,buy,13.843129299999998,400,5537.251719999999,5.0,0.0,O000609,2023-04-07
2023-04-10,000034.SZ,buy,9.6754658,600,5805.27948,5.0,0.0,O000610,2023-04-07
2023-04-10,000036.SZ,buy,12.992779799999997,400,5197.111919999999,5.0,0.0,O000611,2023-04-07
2023-04-10,000038.SZ,buy,13.988474499999999,400,5595.3898,5.0,0.0,O000612,2023-04-07
2023-04-10,000042.SZ,buy,9.837527699999999,600,5902.516619999999,5.0,0.0,O000613,2023-04-07
2023-04-11,000017.SZ,sell,10.7235657,6100,65413.75077,16.353437692500002,65.41375077000001,O000614,2023-04-10
2023-04-11,000031.SZ,sell,9.913476600000001,1200,11896.17192,5.0,11.89617192,O000615,2023-04-10
2023-04-11,000035.SZ,sell,7.9284636,900,7135.61724,5.0,7.135617239999999,O000616,2023-04-10
2023-04-11,000004.SZ,buy,10.466556099999998,700,7326.589269999999,5.0,0.0,O000617,2023-04-10
2023-04-11,000007.SZ,buy,9.804194399999998,800,7843.355519999998,5.0,0.0,O000618,2023-04-10
2023-04-11,000025.SZ,buy,12.769857099999998,600,7661.914259999999,5.0,0.0,O000619,2023-04-10
2023-04-11,000026.SZ,buy,10.7413306,700,7518.93142,5.0,0.0,O000620,2023-04-10
2023-04-11,000033.SZ,buy,13.527614099999997,500,6763.8070499999985,5.0,0.0,O000621,2023-04-10
2023-04-11,000034.SZ,buy,9.724815099999999,800,7779.852079999999,5.0,0.0,O000622,2023-04-10
2023-04-11,000036.SZ,buy,13.423510099999998,500,6711.755049999999,5.0,0.0,O000623,2023-04-10
2023-04-11,000038.SZ,buy,14.045031,500,7022.5154999999995,5.0,0.0,O000624,2023-04-10
2023-04-11,000040.SZ,buy,11.174563399999998,700,7822.194379999999,5.0,0.0,O000625,2023-04-10
2023-04-11,000043.SZ,buy,10.65064,700,7455.447999999999,5.0,0.0,O000626,2023-04-10
2023-04-12,000007.SZ,buy,10.3915812,800,8313.264959999999,5.0,0.0,O000627,2023-04-11
2023-04-12,000019.SZ,buy,12.0996876,700,8469.78132,5.0,0.0,O000628,2023-04-11
2023-04-12,000021.SZ,buy,11.719207499999998,700,8203.445249999999,5.0,0.0,O000629,2023-04-11
2023-04-12,000025.SZ,buy,13.0098969,600,7805.938139999999,5.0,0.0,O000630,2023-04-11
2023-04-12,000028.SZ,buy,9.330521199999998,900,8397.469079999999,5.0,0.0,O000631,2023-04-11
2023-04-12,000033.SZ,buy,13.802688899999998,600,8281.613339999998,5.0,0.0,O000632,2023-04-11
2023-04-12,000034.SZ,buy,10.015205199999999,800,8012.164159999999,5.0,0.0,O000633,2023-04-11
2023-04-12,000036.SZ,buy,13.631918299999999,600,8179.150979999999,5.0,0.0,O000634,2023-04-11
2023-04-12,000038.SZ,buy,14.177963799999999,600,8506.778279999999,5.0,0.0,O000635,2023-04-11
2023-04-12,000043.SZ,buy,10.550339799999998,800,8440.271839999998,5.0,0.0,O000636,2023-04-11
2023-04-13,000039.SZ,sell,10.6759134,5800,61920.29772,15.48007443,61.92029772,O000637,2023-04-12
2023-04-13,000005.SZ,buy,11.318707399999997,100,1131.8707399999998,5.0,0.0,O000638,2023-04-12
2023-04-13,000007.SZ,buy,10.1686585,100,1016.8658499999999,5.0,0.0,O000639,2023-04-12
2023-04-13,000034.SZ,buy,10.099589499999999,100,1009.9589499999998,5.0,0.0,O000640,2023-04-12
2023-04-13,000043.SZ,buy,10.546836299999999,100,1054.68363,5.0,0.0,O000641,2023-04-12
2023-04-14,000014.SZ,sell,10.9788102,4100,45013.12182,11.253280455,45.01312182,O000642,2023-04-13
2023-04-14,000042.SZ,sell,9.2180727,1200,11061.687240000001,5.0,11.061687240000001,O000643,2023-04-13
2023-04-14,000007.SZ,buy,10.505294799999998,600,6303.176879999999,5.0,0.0,O000644,2023-04-13
2023-04-14,000011.SZ,buy,9.388779399999999,700,6572.145579999999,5.0,0.0,O000645,2023-04-13
2023-04-14,000017.SZ,buy,11.574062499999998,500,5787.031249999999,5.0,0.0,O000646,2023-04-13
2023-04-14,000019.SZ,buy,12.211799599999999,500,6105.899799999999,5.0,0.0,O000647,2023-04-13
2023-04-14,000021.SZ,buy,11.621409799999999,500,5810.7049,5.0,0.0,O000648,2023-04-13
2023-04-14,000025.SZ,buy,13.0678548,500,6533.9274,5.0,0.0,O000649,2023-04-13
2023-04-14,000028.SZ,buy,9.603894299999999,600,5762.336579999999,5.0,0.0,O000650,2023-04-13
2023-04-14,000030.SZ,buy,9.233424199999998,700,6463.396939999999,5.0,0.0,O000651,2023-04-13
2023-04-14,000038.SZ,buy,14.569554999999998,400,5827.821999999999,5.0,0.0,O000652,2023-04-13
2023-04-14,000048.SZ,buy,8.901592699999998,700,6231.114889999999,5.0,0.0,O000653,2023-04-13
2023-04-17,000008.SZ,sell,9.888301799999999,4200,41530.86756,10.38271689,41.53086756,O000654,2023-04-14
2023-04-17,000026.SZ,sell,9.9932967,5200,51965.14284,12.99128571,51.96514284,O000655,2023-04-14
2023-04-17,000033.SZ,sell,13.1223645,11100,145658.24595,36.4145614875,145.65824595,O000656,2023-04-14
2023-04-17,000005.SZ,buy,11.615103499999998,500,5807.551749999999,5.0,0.0,O000657,2023-04-14
2023-04-17,000007.SZ,buy,10.971060099999999,500,5485.530049999999,5.0,0.0,O000658,2023-04-14
2023-04-17,000011.SZ,buy,9.4798704,600,5687.92224,5.0,0.0,O000659,2023-04-14
2023-04-17,000019.SZ,buy,12.075063,500,6037.5315,5.0,0.0,O000660,2023-04-14
2023-04-17,000025.SZ,buy,13.377364,400,5350.9456,5.0,0.0,O000661,2023-04-14
2023-04-17,000028.SZ,buy,9.678368699999998,600,5807.021219999999,5.0,0.0,O000662,2023-04-14
2023-04-17,000030.SZ,buy,9.1345254,600,5480.7152399999995,5.0,0.0,O000663,2023-04-14
2023-04-17,000038.SZ,buy,14.664649999999998,400,5865.86,5.0,0.0,O000664,2023-04-14
2023-04-17,000045.SZ,buy,12.2344222,400,4893.76888,5.0,0.0,O000665,2023-04-14
2023-04-17,000048.SZ,buy,9.109900799999998,600,5465.940479999999,5.0,0.0,O000666,2023-04-14
2023-04-18,000023.SZ,sell,9.5019885,3200,30406.3632,7.6015908,30.4063632,O000667,2023-04-17
2023-04-18,000049.SZ,sell,9.5257647,4500,42865.94115,10.7164852875,42.86594115,O000668,2023-04-17
2023-04-18,000004.SZ,buy,11.113102,2100,23337.514199999998,5.834378549999999,0.0,O000669,2023-04-17
2023-04-18,000007.SZ,buy,10.806695899999998,2100,22694.061389999995,5.673515347499999,0.0,O000670,2023-04-17
2023-04-18,000018.SZ,buy,12.940928,1800,23293.6704,5.8234176,0.0,O000671,2023-04-17
2023-04-18,000025.SZ,buy,13.191878699999998,1700,22426.193789999998,5.6065484475,0.0,O000672,2023-04-17
2023-04-18,000028.SZ,buy,9.521812299999999,2400,22852.349519999996,5.713087379999999,0.0,O000673,2023-04-17
2023-04-18,000030.SZ,buy,9.328819499999998,2500,23322.048749999994,5.830512187499998,0.0,O000674,2023-04-17
2023-04-18,000031.SZ,buy,10.5002898,2200,23100.63756,5.77515939,0.0,O000675,2023-04-17
2023-04-18,000045.SZ,buy,12.3717594,1800,22269.16692,5.56729173,0.0,O000676,2023-04-17
2023-04-18,000046.SZ,buy,12.8966838,1800,23214.03084,5.80350771,0.0,O000677,2023-04-17
2023-04-18,000048.SZ,buy,8.9625536,2600,23302.639359999997,5.825659839999999,0.0,O000678,2023-04-17
2023-04-19,000034.SZ,sell,9.435055499999999,7600,71706.4218,17.92660545,71.7064218,O000679,2023-04-18
2023-04-19,000004.SZ,buy,11.4296182,700,8000.73274,5.0,0.0,O000680,2023-04-18
2023-04-19,000010.SZ,buy,9.6520424,800,7721.633919999999,5.0,0.0,O000681,2023-04-18
2023-04-19,000018.SZ,buy,12.932219299999998,600,7759.331579999999,5.0,0.0,O000682,2023-04-18
2023-04-19,000020.SZ,buy,8.617609,900,7755.8481,5.0,0.0,O000683,2023-04-18
2023-04-19,000027.SZ,buy,9.153444299999999,900,8238.099869999998,5.0,0.0,O000684,2023-04-18
2023-04-19,000030.SZ,buy,9.3840747,900,8445.66723,5.0,0.0,O000685,2023-04-18
2023-04-19,000031.SZ,buy,10.377166799999998,800,8301.733439999998,5.0,0.0,O000686,2023-04-18
2023-04-19,000040.SZ,buy,11.538526999999998,700,8076.968899999999,5.0,0.0,O000687,2023-04-18
2023-04-19,000045.SZ,buy,12.763050299999998,600,7657.830179999999,5.0,0.0,O000688,2023-04-18
2023-04-19,000046.SZ,buy,12.9097969,600,7745.87814,5.0,0.0,O000689,2023-04-18
2023-04-20,000004.SZ,buy,11.239328099999998,600,6743.596859999999,5.0,0.0,O000690,2023-04-19
2023-04-20,000019.SZ,buy,13.0011882,600,7800.71292,5.0,0.0,O000691,2023-04-19
2023-04-20,000025.SZ,buy,13.912598699999998,500,6956.299349999999,5.0,0.0,O000692,2023-04-19
2023-04-20,000027.SZ,buy,9.2589497,800,7407.1597600000005,5.0,0.0,O000693,2023-04-19
2023-04-20,000028.SZ,buy,9.530320799999998,800,7624.256639999999,5.0,0.0,O000694,2023-04-19
2023-04-20,000030.SZ,buy,9.72972,800,7783.776,5.0,0.0,O000695,2023-04-19
2023-04-20,000031.SZ,buy,10.3834731,700,7268.43117,5.0,0.0,O000696,2023-04-19
2023-04-20,000035.SZ,buy,8.3075993,900,7476.83937,5.0,0.0,O000697,2023-04-19
2023-04-20,000038.SZ,buy,15.006891899999998,500,7503.445949999998,5.0,0.0,O000698,2023-04-19
2023-04-20,000045.SZ,buy,12.513300799999998,600,7507.980479999998,5.0,0.0,O000699,2023-04-19
2023-04-21,000011.SZ,sell,8.804187,1300,11445.4431,5.0,11.4454431,O000700,2023-04-20
2023-04-21,000017.SZ,sell,11.1737151,500,5586.857550000001,5.0,5.58685755,O000701,2023-04-20
2023-04-24,000040.SZ,sell,10.9357533,3800,41555.86254,10.388965635,41.55586254,O000702,2023-04-21
2023-04-24,000004.SZ,buy,11.531419899999998,200,2306.2839799999997,5.0,0.0,O000703,2023-04-21
2023-04-24,000008.SZ,buy,10.402191799999999,200,2080.4383599999996,5.0,0.0,O000704,2023-04-21
2023-04-24,000009.SZ,buy,10.9397288,200,2187.94576,5.0,0.0,O000705,2023-04-21
2023-04-24,000019.SZ,buy,13.179366199999999,100,1317.93662,5.0,0.0,O000706,2023-04-21
2023-04-24,000027.SZ,buy,9.2531439,200,1850.62878,5.0,0.0,O000707,2023-04-21
2023-04-24,000030.SZ,buy,9.5750655,200,1915.0131,5.0,0.0,O000708,2023-04-21
2023-04-24,000033.SZ,buy,13.550436899999998,100,1355.0436899999997,5.0,0.0,O000709,2023-04-21
2023-04-24,000036.SZ,buy,13.8896758,100,1388.96758,5.0,0.0,O000710,2023-04-21
2023-04-24,000039.SZ,buy,10.990379399999998,200,2198.07588,5.0,0.0,O000711,2023-04-21
2023-04-24,000046.SZ,buy,12.9532403,100,1295.32403,5.0,0.0,O000712,2023-04-21
2023-04-25,000043.SZ,sell,9.924965100000001,1600,15879.944160000003,5.0,15.879944160000003,O000713,2023-04-24
2023-04-25,000004.SZ,buy,11.6382266,300,3491.46798,5.0,0.0,O000714,2023-04-24
2023-04-25,000009.SZ,buy,11.310298999999999,400,4524.119599999999,5.0,0.0,O000715,2023-04-24
2023-04-25,000019.SZ,buy,13.788775,300,4136.6325,5.0,0.0,O000716,2023-04-24
2023-04-25,000025.SZ,buy,13.920806899999999,300,4176.242069999999,5.0,0.0,O000717,2023-04-24
2023-04-25,000027.SZ,buy,9.224915699999999,500,4612.457849999999,5.0,0.0,O000718,2023-04-24
2023-04-25,000033.SZ,buy,13.760746999999999,300,4128.224099999999,5.0,0.0,O000719,2023-04-24
2023-04-25,000036.SZ,buy,13.746732999999999,300,4124.019899999999,5.0,0.0,O000720,2023-04-24
2023-04-25,000037.SZ,buy,9.244335099999999,500,4622.167549999999,5.0,0.0,O000721,2023-04-24
2023-04-25,000042.SZ,buy,9.1826735,500,4591.33675,5.0,0.0,O000722,2023-04-24
2023-04-25,000047.SZ,buy,11.7058942,300,3511.76826,5.0,0.0,O000723,2023-04-24
2023-04-26,000018.SZ,sell,12.4773102,2400,29945.54448,7.486386120000001,29.945544480000002,O000724,2023-04-25
2023-04-26,000002.SZ,buy,8.163054899999999,200,1632.6109799999997,5.0,0.0,O000725,2023-04-25
2023-04-26,000005.SZ,buy,11.996784799999999,100,1199.6784799999998,5.0,0.0,O000726,2023-04-25
2023-04-26,000007.SZ,buy,11.149538399999999,100,1114.95384,5.0,0.0,O000727,2023-04-25
2023-04-26,000011.SZ,buy,9.248138899999999,200,1849.6277799999998,5.0,0.0,O000728,2023-04-25
2023-04-26,000014.SZ,buy,11.474963499999998,100,1147.4963499999997,5.0,0.0,O000729,2023-04-25
2023-04-26,000019.SZ,buy,13.780666899999998,100,1378.0666899999999,5.0,0.0,O000730,2023-04-25
2023-04-26,000033.SZ,buy,13.743029299999998,100,1374.3029299999998,5.0,0.0,O000731,2023-04-25
2023-04-26,000036.SZ,buy,13.8665527,100,1386.65527,5.0,0.0,O000732,2023-04-25
2023-04-26,000038.SZ,buy,15.192377199999997,100,1519.2377199999999,5.0,0.0,O000733,2023-04-25
2023-04-26,000039.SZ,buy,10.9404295,100,1094.04295,5.0,0.0,O000734,2023-04-25
2023-04-27,000021.SZ,sell,11.1874014,3600,40274.64504,10.06866126,40.27464504,O000735,2023-04-26
2023-04-27,000027.SZ,sell,8.9732178,2400,21535.72272,5.383930680000001,21.535722720000003,O000736,2023-04-26
2023-04-27,000047.SZ,sell,11.2613274,300,3378.39822,5.0,3.3783982200000002,O000737,2023-04-26
2023-04-27,000005.SZ,buy,12.0882762,300,3626.4828599999996,5.0,0.0,O000738,2023-04-26
2023-04-27,000007.SZ,buy,10.989978999999998,300,3296.9936999999995,5.0,0.0,O000739,2023-04-26
2023-04-27,000013.SZ,buy,10.822912099999998,300,3246.8736299999996,5.0,0.0,O000740,2023-04-26
2023-04-27,000014.SZ,buy,11.8522404,300,3555.6721199999997,5.0,0.0,O000741,2023-04-26
2023-04-27,000019.SZ,buy,13.515301799999998,200,2703.0603599999995,5.0,0.0,O000742,2023-04-26
2023-04-27,000031.SZ,buy,10.961951,300,3288.5852999999997,5.0,0.0,O000743,2023-04-26
2023-04-27,000033.SZ,buy,13.634721099999998,200,2726.94422,5.0,0.0,O000744,2023-04-26
2023-04-27,000039.SZ,buy,11.1763652,300,3352.9095599999996,5.0,0.0,O000745,2023-04-26
2023-04-27,000044.SZ,buy,11.351440099999998,300,3405.4320299999995,5.0,0.0,O000746,2023-04-26
2023-04-27,000046.SZ,buy,13.052739699999998,200,2610.5479399999995,5.0,0.0,O000747,2023-04-26
2023-04-28,000008.SZ,sell,10.0345554,200,2006.91108,5.0,2.00691108,O000748,2023-04-27
2023-04-28,000028.SZ,sell,9.573417000000001,5400,51696.4518,12.924112950000001,51.696451800000006,O000749,2023-04-27
2023-04-28,000037.SZ,sell,8.7285627,500,4364.281349999999,5.0,4.36428135,O000750,2023-04-27
2023-04-28,000048.SZ,sell,8.519072399999999,3900,33224.382359999996,8.30609559,33.22438236,O000751,2023-04-27
2023-04-28,000009.SZ,buy,11.051039999999999,600,6630.623999999999,5.0,0.0,O000752,2023-04-27
2023-04-28,000010.SZ,buy,9.783673899999998,600,5870.204339999999,5.0,0.0,O000753,2023-04-27
2023-04-28,000011.SZ,buy,9.455646199999999,700,6618.952339999999,5.0,0.0,O000754,2023-04-27
2023-04-28,000013.SZ,buy,10.661650999999999,600,6396.990599999999,5.0,0.0,O000755,2023-04-27
2023-04-28,000014.SZ,buy,11.8109992,500,5905.4996,5.0,0.0,O000756,2023-04-27
2023-04-28,000025.SZ,buy,13.8253115,400,5530.1246,5.0,0.0,O000757,2023-04-27
2023-04-28,000031.SZ,buy,11.1178067,600,6670.68402,5.0,0.0,O000758,2023-04-27
2023-04-28,000033.SZ,buy,13.9298159,400,5571.9263599999995,5.0,0.0,O000759,2023-04-27
2023-04-28,000036.SZ,buy,14.033919899999999,400,5613.567959999999,5.0,0.0,O000760,2023-04-27
2023-04-28,000039.SZ,buy,11.693181499999998,500,5846.590749999999,5.0,0.0,O000761,2023-04-27
2023-05-01,000006.SZ,buy,7.891883999999999,1200,9470.260799999998,5.0,0.0,O000762,2023-04-28
2023-05-01,000009.SZ,buy,11.5853738,800,9268.29904,5.0,0.0,O000763,2023-04-28
2023-05-01,000010.SZ,buy,9.811801999999998,900,8830.621799999999,5.0,0.0,O000764,2023-04-28
2023-05-01,000011.SZ,buy,9.3584491,1000,9358.4491,5.0,0.0,O000765,2023-04-28
2023-05-01,000015.SZ,buy,10.4448344,900,9400.35096,5.0,0.0,O000766,2023-04-28
2023-05-01,000019.SZ,buy,13.932618699999997,600,8359.571219999998,5.0,0.0,O000767,2023-04-28
2023-05-01,000031.SZ,buy,10.8819711,800,8705.576879999999,5.0,0.0,O000768,2023-04-28
2023-05-01,000039.SZ,buy,11.712701,800,9370.1608,5.0,0.0,O000769,2023-04-28
2023-05-01,000045.SZ,buy,13.0011882,700,9100.83174,5.0,0.0,O000770,2023-04-28
2023-05-01,000050.SZ,buy,9.876566699999998,900,8888.910029999997,5.0,0.0,O000771,2023-04-28
2023-05-02,000007.SZ,sell,10.638350999999998,5900,62766.27089999999,15.691567724999997,62.76627089999999,O000772,2023-05-01
2023-05-02,000001.SZ,buy,9.9875776,100,998.75776,5.0,0.0,O000773,2023-05-01
2023-05-02,000002.SZ,buy,8.255046799999999,100,825.5046799999999,5.0,0.0,O000774,2023-05-01
2023-05-02,000010.SZ,buy,10.006096099999999,100,1000.6096099999999,5.0,0.0,O000775,2023-05-01
2023-05-02,000015.SZ,buy,10.222211999999999,100,1022.2212,5.0,0.0,O000776,2023-05-01
2023-05-02,000024.SZ,buy,7.689181499999999,100,768.91815,5.0,0.0,O000777,2023-05-01
2023-05-03,000011.SZ,sell,8.9034876,1900,16916.62644,5.0,16.91662644,O000778,2023-05-02
2023-05-03,000042.SZ,sell,8.7319593,500,4365.97965,5.0,4.36597965,O000779,2023-05-02
2023-05-03,000001.SZ,buy,10.093383299999998,600,6056.029979999998,5.0,0.0,O000780,2023-05-02
2023-05-03,000005.SZ,buy,12.517004499999999,500,6258.50225,5.0,0.0,O000781,2023-05-02
2023-05-03,000009.SZ,buy,11.774262499999997,500,5887.1312499999985,5.0,0.0,O000782,2023-05-02
2023-05-03,000013.SZ,buy,10.685374699999999,600,6411.224819999999,5.0,0.0,O000783,2023-05-02
2023-05-03,000015.SZ,buy,10.209799599999998,600,6125.879759999999,5.0,0.0,O000784,2023-05-02
2023-05-03,000024.SZ,buy,7.789081299999999,800,6231.265039999999,5.0,0.0,O000785,2023-05-02
2023-05-03,000029.SZ,buy,9.8556458,600,5913.387479999999,5.0,0.0,O000786,2023-05-02
2023-05-03,000039.SZ,buy,12.003291299999999,500,6001.6456499999995,5.0,0.0,O000787,2023-05-02
2023-05-03,000044.SZ,buy,11.706394699999997,500,5853.197349999999,5.0,0.0,O000788,2023-05-02
2023-05-03,000045.SZ,buy,13.409696299999998,400,5363.878519999999,5.0,0.0,O000789,2023-05-02
2023-05-04,000014.SZ,sell,11.1631257,900,10046.81313,5.0,10.04681313,O000790,2023-05-03
2023-05-04,000001.SZ,buy,10.169058899999998,200,2033.8117799999995,5.0,0.0,O000791,2023-05-03
2023-05-04,000002.SZ,buy,8.4573489,300,2537.20467,5.0,0.0,O000792,2023-05-03
2023-05-04,000009.SZ,buy,11.413101699999999,200,2282.6203399999995,5.0,0.0,O000793,2023-05-03
2023-05-04,000015.SZ,buy,10.3936833,200,2078.73666,5.0,0.0,O000794,2023-05-03
2023-05-04,000021.SZ,buy,12.115603499999999,200,2423.1207,5.0,0.0,O000795,2023-05-03
2023-05-04,000024.SZ,buy,7.902294399999999,300,2370.6883199999997,5.0,0.0,O000796,2023-05-03
2023-05-04,000033.SZ,buy,14.460746299999998,200,2892.1492599999997,5.0,0.0,O000797,2023-05-03
2023-05-04,000038.SZ,buy,15.929613699999999,100,1592.96137,5.0,0.0,O000798,2023-05-03
2023-05-04,000039.SZ,buy,12.389777399999998,200,2477.9554799999996,5.0,0.0,O000799,2023-05-03
2023-05-04,000047.SZ,buy,12.0125005,200,2402.5000999999997,5.0,0.0,O000800,2023-05-03
2023-05-05,000031.SZ,sell,10.681807500000001,5400,57681.76050000001,14.420440125000002,57.68176050000001,O000801,2023-05-04
2023-05-05,000050.SZ,sell,9.1593315,900,8243.39835,5.0,8.24339835,O000802,2023-05-04
2023-05-05,000001.SZ,buy,10.428417999999999,100,1042.8418,5.0,0.0,O000803,2023-05-04
2023-05-05,000005.SZ,buy,13.176263099999998,100,1317.6263099999999,5.0,0.0,O000804,2023-05-04
2023-05-05,000015.SZ,buy,10.330019699999998,100,1033.0019699999998,5.0,0.0,O000805,2023-05-04
2023-05-05,000021.SZ,buy,11.8744626,100,1187.44626,5.0,0.0,O000806,2023-05-04
2023-05-05,000038.SZ,buy,15.561646099999997,100,1556.1646099999998,5.0,0.0,O000807,2023-05-04
2023-05-05,000043.SZ,buy,10.0539439,100,1005.39439,5.0,0.0,O000808,2023-05-04
2023-05-05,000045.SZ,buy,13.124611499999999,100,1312.4611499999999,5.0,0.0,O000809,2023-05-04
2023-05-05,000046.SZ,buy,13.637824199999999,100,1363.78242,5.0,0.0,O000810,2023-05-04
2023-05-05,000047.SZ,buy,11.931819899999999,100,1193.1819899999998,5.0,0.0,O000811,2023-05-04
2023-05-05,000049.SZ,buy,9.780270499999999,100,978.0270499999998,5.0,0.0,O000812,2023-05-04
2023-05-08,000002.SZ,sell,7.874117999999999,600,4724.470799999999,5.0,4.724470799999999,O000813,2023-05-05
2023-05-08,000009.SZ,sell,11.271716999999999,15000,169075.75499999998,42.26893875,169.075755,O000814,2023-05-05
2023-05-08,000015.SZ,sell,10.115973899999998,1900,19220.350409999995,5.0,19.220350409999995,O000815,2023-05-05
2023-05-08,000044.SZ,sell,10.8044847,800,8643.58776,5.0,8.64358776,O000816,2023-05-05
2023-05-08,000001.SZ,buy,10.461651199999999,600,6276.990719999999,5.0,0.0,O000817,2023-05-05
2023-05-08,000005.SZ,buy,12.8852724,500,6442.6362,5.0,0.0,O000818,2023-05-05
2023-05-08,000016.SZ,buy,7.128221099999999,900,6415.39899,5.0,0.0,O000819,2023-05-05
2023-05-08,000017.SZ,buy,11.5739624,500,5786.981199999999,5.0,0.0,O000820,2023-05-05
2023-05-08,000020.SZ,buy,8.895186299999999,700,6226.630409999999,5.0,0.0,O000821,2023-05-05
2023-05-08,000021.SZ,buy,12.201189,500,6100.594499999999,5.0,0.0,O000822,2023-05-05
2023-05-08,000026.SZ,buy,10.303993699999998,600,6182.396219999999,5.0,0.0,O000823,2023-05-05
2023-05-08,000033.SZ,buy,14.612197599999998,400,5844.879039999999,5.0,0.0,O000824,2023-05-05
2023-05-08,000046.SZ,buy,14.073959899999998,400,5629.583959999999,5.0,0.0,O000825,2023-05-05
2023-05-08,000047.SZ,buy,12.1698577,500,6084.92885,5.0,0.0,O000826,2023-05-05
2023-05-09,000035.SZ,sell,8.0424495,900,7238.20455,5.0,7.238204550000001,O000827,2023-05-08
2023-05-09,000016.SZ,buy,7.112805699999999,2800,19915.855959999997,5.0,0.0,O000828,2023-05-08
2023-05-09,000020.SZ,buy,9.095286199999999,2200,20009.629639999996,5.002407409999999,0.0,O000829,2023-05-08
2023-05-09,000021.SZ,buy,12.003491499999999,1600,19205.5864,5.0,0.0,O000830,2023-05-08
2023-05-09,000026.SZ,buy,10.028018,2000,20056.036,5.014009,0.0,O000831,2023-05-08
2023-05-09,000028.SZ,buy,10.296686399999999,1900,19563.704159999998,5.0,0.0,O000832,2023-05-08
2023-05-09,000029.SZ,buy,10.016906899999999,2000,20033.813799999996,5.008453449999999,0.0,O000833,2023-05-08
2023-05-09,000033.SZ,buy,14.3701558,1400,20118.218119999998,5.0295545299999995,0.0,O000834,2023-05-08
2023-05-09,000034.SZ,buy,9.3140047,2100,19559.40987,5.0,0.0,O000835,2023-05-08
2023-05-09,000037.SZ,buy,8.9661572,2200,19725.54584,5.0,0.0,O000836,2023-05-08
2023-05-09,000046.SZ,buy,14.492578099999998,1300,18840.351529999996,5.0,0.0,O000837,2023-05-08
2023-05-10,000024.SZ,sell,7.4454471,1200,8934.53652,5.0,8.93453652,O000838,2023-05-09
2023-05-10,000043.SZ,sell,9.2171736,100,921.7173600000001,5.0,0.9217173600000002,O000839,2023-05-09
2023-05-10,000006.SZ,buy,8.204095899999999,200,1640.8191799999997,5.0,0.0,O000840,2023-05-09
2023-05-10,000014.SZ,buy,11.736624899999999,100,1173.66249,5.0,0.0,O000841,2023-05-09
2023-05-10,000016.SZ,buy,7.1419348,200,1428.3869599999998,5.0,0.0,O000842,2023-05-09
2023-05-10,000020.SZ,buy,8.958049099999998,200,1791.6098199999997,5.0,0.0,O000843,2023-05-09
2023-05-10,000027.SZ,buy,9.035826799999999,200,1807.1653599999997,5.0,0.0,O000844,2023-05-09
2023-05-10,000028.SZ,buy,10.594283699999998,100,1059.4283699999999,5.0,0.0,O000845,2023-05-09
2023-05-10,000030.SZ,buy,9.757047299999998,200,1951.4094599999996,5.0,0.0,O000846,2023-05-09
2023-05-10,000034.SZ,buy,9.352242899999998,200,1870.4485799999998,5.0,0.0,O000847,2023-05-09
2023-05-10,000037.SZ,buy,8.980671699999998,200,1796.1343399999996,5.0,0.0,O000848,2023-05-09
2023-05-10,000046.SZ,buy,14.363349,100,1436.3348999999998,5.0,0.0,O000849,2023-05-09
